|dname|id|smiles|cid|len
2176|KRN 633|1495|CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl|9549295.0|55.0
2177|Bayer-18|2475|CC(C)(C)NC(=O)NC1=CC=CC(=C1)NC2=NC=C(C(=N2)NC(C)(C)CO)F|73265273.0|55.0
2178|BMS-707035|1980|CN1C(=O)C(=C(N=C1N2CCCCS2(=O)=O)C(=O)NCC3=CC=C(C=C3)F)O|54682040.0|55.0
2179|R-268712|2474|CC1=CC=CC(=N1)C2=C(C=NN2)C3=CC(=C(C=C3)F)C4=CN(N=C4)CCO|11703284.0|55.0
2180|NMS-P118|3894|C1CC(CCC1N2CCC(CC2)N3CC4=C(C3=O)C(=CC(=C4)F)C(=O)N)(F)F|49843531.0|55.0
2181|BUTYLSCOPOLAMINE BROMIDE|1466|CCCC[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)C.[Br-]|6852391.0|55.0
2182|PF-04880594|1966|C1=CNC2=NC=C(C=C21)C3=NN(C=C3C4=NC(=NC=C4)NCCC#N)CC(F)F|53356806.0|55.0
2183|1072959-67-1|2467|CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)C3COC4=CC=CC=C4O3|25093235.0|55.0
2184|GSK872|2465|CC(C)S(=O)(=O)C1=CC2=C(C=CN=C2C=C1)NC3=CC4=C(C=C3)SC=N4|54674134.0|55.0
2185|303727-31-3|2463|C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=C(C=C4)Cl)O|9950176.0|55.0
2186|BMS-3|2434|C1CC1C(=O)NC2=NC=C(S2)C3=CC(=NN3C4=C(C=CC=C4Cl)Cl)C(F)F|73265272.0|55.0
2187|T-00127_HEV1|2460|CC1=NC2=C(C(=NN2C(=C1)NCCN3CCOCC3)C)C4=CC(=C(C=C4)OC)OC|4904109.0|55.0
2188|Nafamostat|3437|C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N|4413.0|55.0
2189|MPI-0479605|2439|CC1=C(C=CC(=C1)N2CCOCC2)NC3=NC4=C(C(=N3)NC5CCCCC5)NC=N4|46909588.0|55.0
2190|LY2157299|1577|CC1=CC=CC(=N1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N|10090485.0|55.0
2191|NCGC00250402-01|3289|CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C3C(C(C(C(O3)CO)O)O)O)Cl|57519518.0|55.0
2192|EPRAZINONE 2HCL|980|CCOC(CN1CCN(CC1)CC(C)C(=O)C2=CC=CC=C2)C3=CC=CC=C3.Cl.Cl|73356.0|55.0
2193|NEBIVOLOL|953|C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O|71301.0|55.0
2194|SUMATRIPTAN SUCCINATE|860|CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O|59772.0|55.0
2195|nu6102|2393|C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N|4566.0|55.0
2196|AZELASTINE HCL|846|CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl.Cl|54360.0|55.0
2197|ML390|2353|C1CC(C2=CC=CC=C2C1)NC(=O)CCNC(=O)C3=CC=C(C=C3)OC(F)(F)F|71768304.0|55.0
2198|BI-D1870|1852|CC1C(=O)N(C2=CN=C(N=C2N1CCC(C)C)NC3=CC(=C(C(=C3)F)O)F)C|25023738.0|55.0
2199|rotenone|2530|CC(=C)C1CC2=C(O1)C=CC3=C2OC4COC5=CC(=C(C=C5C4C3=O)OC)OC|6758.0|55.0
2200|ML347|2385|COC1=CC=C(C=C1)C2=CN3C(=C(C=N3)C4=C5C=CC=NC5=CC=C4)N=C2|44577753.0|55.0
2201|LY2886721|1943|C1C2CSC(=NC2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)F)F)N|49837968.0|55.0
2202|LITHIUM CITRATE|261|[Li+].[Li+].[Li+].C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O|13520.0|55.0
2203|FTI-277|4281|COC(=O)C(CCSC)NC(=O)C1=C(C=C(C=C1)NCC(CS)N)C2=CC=CC=C2|3005532.0|54.0
2204|meclizine|2762|CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl|4034.0|54.0
2205|TRIAMCINOLONE|801|CC12CC(C3(C(C1CC(C2(C(=O)CO)O)O)CCC4=CC(=O)C=CC43C)F)O|31307.0|54.0
2206|1233948-35-0|3932|CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C3=CC=C(S3)C#N)C|46847888.0|54.0
2207|CHEMBL258622|3421|C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(C4=CC=CS4)(C5=CC=CS5)O)C|15057856.0|54.0
2208|ML323|3945|CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C|60167849.0|54.0
2209|irsogladine maleate|2866|C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl.C(=CC(=O)O)C(=O)O|5282435.0|54.0
2210|Icaritin|2759|CC(=CCC1=C(C=C(C2=C1OC(=C(C2=O)O)C3=CC=C(C=C3)OC)O)O)C|5318980.0|54.0
2211|1194961-19-7|2079|CC1=CC(=CC=C1)NC2=NC(=NC=C2C(=O)N)N[C@@H]3CCCC[C@@H]3N|11493841.0|54.0
2212|BISACODYL|473|CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3|2391.0|54.0
2213|FAMPROFAZONE|511|CC(C)C1=C(N(N(C1=O)C2=CC=CC=C2)C)CN(C)C(C)CC3=CC=CC=C3|3326.0|54.0
2214|ISOX|4504|CC(C)(C)OC(=O)Nc1ccc(cc1)-c1cc(no1)C(=O)NCCCCCCC(=O)NO|0.0|54.0
2215|FGIN-1-27|4277|CCCCCCN(CCCCCC)C(=O)CC1=C(NC2=CC=CC=C21)C3=CC=C(C=C3)F|132496.0|54.0
2216|SCHEMBL3619307|2801|CC1(C(C(C2=C(O1)C(=O)C3=CC=CC=C3C2=O)NCC4=CC=CC=C4)O)C|24822275.0|54.0
2217|Zuclomiphene|2973|CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3|1548955.0|54.0
2218|BROMPHENIRAMINE HYDROGEN MALEATE|1324|CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O|5281067.0|54.0
2219|CHLORPHENIRAMINE MALEATE|1325|CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2.C(=CC(=O)O)C(=O)O|5281068.0|54.0
2220|AS601245|2930|C1=CC=C2C(=C1)N=C(S2)C(C#N)C3=NC(=NC=C3)NCCC4=CN=CC=C4|10109823.0|54.0
2221|NCGC00021925-04|3384|CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O|13018151.0|54.0
2222|CEFDINIR|1469|C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O|6915944.0|54.0
2223|PCI-24781|2739|CN(C)CC1=C(OC2=CC=CC=C21)C(=O)NCCOC3=CC=C(C=C3)C(=O)NO|11749858.0|54.0
2224|SR-01000075723|3381|CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C|6710614.0|54.0
2225|DEXAMETHASONE|9|CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C|5743.0|54.0
2226|BORTEZOMIB|5|B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O|387447.0|54.0
2227|GNE-317|3741|CC1=C(SC2=C1N=C(N=C2N3CCOCC3)C4=CN=C(N=C4)N)C5(COC5)OC|70676303.0|54.0
2228|CC-401|2429|C1CCN(CC1)CCOC2=CC=CC(=C2)C3=NNC4=C3C=C(C=C4)C5=NC=NN5|10430360.0|54.0
2229|AC1OFCEP|3406|CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C|7048585.0|54.0
2230|FLUVOXAMINE MALEATE|1498|COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F.C(=CC(=O)O)C(=O)O|9560989.0|54.0
2231|TIC10 isomer|2368|CC1=CC=CC=C1CN2C3=C(CN(CC3)CC4=CC=CC=C4)C(=O)N5C2=NCC5|336423.0|54.0
2232|pravastatin|2800|CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O|54687.0|54.0
2233|Voreloxin|3924|CNC1CN(CC1OC)C2=NC3=C(C=C2)C(=O)C(=CN3C4=NC=CS4)C(=O)O|9952884.0|54.0
2234|AXITINIB|44|CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4|6450551.0|54.0
2235|ITX3|2813|CC1=CC(=C(N1C2=CC=CC=C2)C)C=C3C(=O)N4C5=CC=CC=C5N=C4S3|2880483.0|54.0
2236|664969-54-4|3976|C1CN(CCN1CC=CC2=CC=CC=C2)C(=S)NC3=CC=C(C=C3)S(=O)(=O)N|1213452.0|54.0
2237|cefdinir|2837|C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O|6398970.0|54.0
2238|ORG 27569|1905|CCC1=C(NC2=C1C=C(C=C2)Cl)C(=O)NCCC3=CC=C(C=C3)N4CCCCC4|44828492.0|54.0
2239|AZD1208|3786|C1CC(CN(C1)C2=C(C=CC=C2C=C3C(=O)NC(=O)S3)C4=CC=CC=C4)N|58423153.0|54.0
2240|BUSPIRONE HCL|812|C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4.Cl|36431.0|54.0
2241|BRUCINE|1147|COC1=C(C=C2C(=C1)C34CCN5C3CC6C7C4N2C(=O)CC7OCC=C6C5)OC|442021.0|54.0
2242|Serabelisib|3761|C1COCCN1C(=O)C2=CN=C3N2C=C(C=C3)C4=CC5=C(C=C4)OC(=N5)N|70798655.0|54.0
2243|ZINC84688828|2951|CNC1CN(CC1OC)C2=NC3=C(C=C2)C(=O)C(=CN3C4=NC=CS4)C(=O)O|73265404.0|54.0
2244|BISOPROLOL FUMARATE|1471|CC(C)NCC(COC1=CC=C(C=C1)COCCOC(C)C)O.C(=CC(=O)O)C(=O)O|6917733.0|54.0
2245|AZD-26|2379|C1CC(C1)(C2=CC=C(C=C2)C3=NC=C(C=C3C4=CC=CC=C4)C(=O)N)N|56953649.0|54.0
2246|AIM-100|2375|C1CC(OC1)CNC2=C3C(=C(OC3=NC=N2)C4=CC=CC=C4)C5=CC=CC=C5|11501591.0|54.0
2247|TIC10|2047|CC1=CC=CC=C1CN2C(=O)C3=C(CCN(C3)CC4=CC=CC=C4)N5C2=NCC5|73777259.0|54.0
2248|Decernotinib|2425|CCC(C)(C(=O)NCC(F)(F)F)NC1=NC(=NC=C1)C2=CNC3=C2C=CC=N3|59422203.0|54.0
2249|RO495|2129|CC1=CC(=NC(=N1)N)NC2=NC=CC(=C2)NC(=O)C3=C(C=CC=C3Cl)Cl|57519505.0|54.0
2250|UNC2250|2046|CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CN4CCOCC4|73211763.0|54.0
2251|benazepril|2770|CCOC(=O)C(CCC1=CC=CC=C1)NC2CCC3=CC=CC=C3N(C2=O)CC(=O)O|5362124.0|54.0
2252|AC1OF33F|3386|CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O|7067809.0|54.0
2253|1080622-86-1|2101|COC1=C(C=C2C(=C1)C(=NC=N2)N3C(=NC(=N3)C4=CC=CC=N4)N)OC|44551660.0|54.0
2254|PF-4989216|3778|C1COCCN1C2=C(C(=C(S2)C3=NC=NN3)C4=C(C=C(C=C4)C#N)F)C#N|51033720.0|54.0
2255|CLINDAMYCIN HCL|1724|CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl|16051951.0|54.0
2256|Sepantronium|3292|CC1=[N+](C2=C(N1CCOC)C(=O)C3=CC=CC=C3C2=O)CC4=NC=CN=C4|10126189.0|54.0
2257|AK-7|2480|C1CCCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC(=CC=C3)Br|1328033.0|54.0
2258|ML240|2543|COC1=CC=CC2=C1N=C(N=C2NCC3=CC=CC=C3)N4C5=CC=CC=C5N=C4N|49830258.0|54.0
2259|SITAGLIPTIN|183|C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N|4369359.0|54.0
2260|309928-48-1|2643|CS(=O)(=O)N(CC1=CC=CO1)CC(CN2C3=CC=CC=C3C4=CC=CC=C42)O|2888648.0|54.0
2261|TTNPB (AROTINOID ACID)|1377|CC(=CC1=CC=C(C=C1)C(=O)O)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C|5289501.0|54.0
2262|83-88-5|3208|CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O|6759.0|54.0
2263|BALOFLOXACIN|917|CNC1CCCN(C1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F|65958.0|54.0
2264|BRETYLIUM TOSYLATE|252|CC[N+](C)(C)CC1=CC=CC=C1Br.CC1=CC=C(C=C1)S(=O)(=O)[O-]|6100.0|54.0
2265|1221186-53-3|2276|CN1C2=C(C3=C1C(=O)N(N=C3)CC4=CC(=CC=C4)N)SC(=C2)S(=O)C|44246499.0|54.0
2266|TERAZOSIN|227|COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC|5401.0|54.0
2267|NCGC00242502-01|3502|CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C|53316140.0|54.0
2268|POTASSIUM CANRENOATE|1800|CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(CCC(=O)[O-])O)C.[K+]|23671691.0|54.0
2269|BAM7|1432|CCOC1=CC=CC=C1NN=C2C(=NN(C2=O)C3=NC(=CS3)C4=CC=CC=C4)C|5754137.0|54.0
2270|CHEMBL3188944|3558|C1CC1C(=O)NC2=NNC3=C2C=CC(=C3)C4=CC(=CC=C4)C(=O)NC5CC5|68234129.0|54.0
2271|KETANSERIN|545|C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O|3822.0|54.0
2272|CORTISONE ACETATE|647|CC(=O)OCC(=O)C1(CCC2C1(CC(=O)C3C2CCC4=CC(=O)CCC34C)C)O|5745.0|54.0
2273|DANTROLENE|246|C1C(=O)NC(=O)N1N=CC2=CC=C(O2)C3=CC=C(C=C3)[N+](=O)[O-]|6914273.0|54.0
2274|BROMFENAC SODIUM|1804|C1=CC(=C(C(=C1)CC(=O)[O-])N)C(=O)C2=CC=C(C=C2)Br.[Na+]|23693301.0|54.0
2275|LOMEFLOXACIN HCL|939|CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O.Cl|68624.0|54.0
2276|RILPIVIRINE|1455|CC1=CC(=CC(=C1NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C)C=CC#N|6451164.0|54.0
2277|SB525334|1569|CC1=CC=CC(=N1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=NC=CN=C4C=C3|9967941.0|54.0
2278|TAMIBAROTENE|1020|CC1(CCC(C2=C1C=CC(=C2)NC(=O)C3=CC=C(C=C3)C(=O)O)(C)C)C|108143.0|54.0
2279|TRIPTOLIDE (PG490)|1017|CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5CC7C4(C2O)O7)COC6=O)C|107985.0|54.0
2280|clomiphene|3227|CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3|2800.0|54.0
2281|RGFP966|1996|C1=CC=C(C=C1)C=CCN2C=C(C=N2)C=CC(=O)NC3=C(C=C(C=C3)F)N|56650312.0|54.0
2282|89778-26-7|3226|CN(C)CCOC1=CC=C(C=C1)C(=C(CCCl)C2=CC=CC=C2)C3=CC=CC=C3|5516.0|54.0
2283|NCGC00163474-05|3167|CC1CC2C(C(C3(O2)CCC4C5CC=C6CC(CCC6(C5CC4=C3C)C)O)C)NC1|57519537.0|54.0
2284|Acamprosate calcium|4197|CC(=O)NCCCS(=O)(=O)[O-].CC(=O)NCCCS(=O)(=O)[O-].[Ca+2]|155434.0|54.0
2285|IMIDAPRIL HCL|1417|CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C(CN(C2=O)C)C(=O)O|5464343.0|54.0
2286|BETAMETHASONE|731|CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C|9782.0|54.0
2287|GSK690693|1749|CCN1C2=C(C(=NC=C2OCC3CCCNC3)C#CC(C)(C)O)N=C1C4=NON=C4N|16725726.0|54.0
2288|TA-02|2450|C1=CC=C(C(=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)F|91691130.0|54.0
2289|(+)-BICUCULLINE|741|CN1CCC2=CC3=C(C=C2C1C4C5=C(C6=C(C=C5)OCO6)C(=O)O4)OCO3|10237.0|54.0
2290|AZD5438|1753|CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)S(=O)(=O)C|16747683.0|54.0
2291|CHEMBL3348886|3027|CN1C(=O)CC(NC1=O)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)N|59652905.0|54.0
2292|JNK Inhibitor V|4236|C1=CC=C2C(=C1)NC(=C(C#N)C3=NC(=NC=C3)NCCC4=CN=CC=C4)S2|11422035.0|54.0
2293|CHEMBL3856067|2998|CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O|17571905.0|54.0
2294|MEDROXYPROGESTERONE ACETATE|689|CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C|6279.0|54.0
2295|AM580|4234|CC1(CCC(C2=C1C=CC(=C2)C(=O)NC3=CC=C(C=C3)C(=O)O)(C)C)C|2126.0|54.0
2296|BAM7|2677|CCOC1=CC=CC=C1N=NC2=C(NN(C2=O)C3=NC(=CS3)C4=CC=CC=C4)C|3101542.0|54.0
2297|riboflavin|4115|CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O|493570.0|54.0
2298|CHEMBL3348919|3067|CC(C)C12C(O1)C3C4(O3)C5(CCC6=C(C5CC7C4(C2O)O7)COC6=O)C|73265379.0|54.0
2299|DIPERODON HCL|747|C1CCN(CC1)CC(COC(=O)NC2=CC=CC=C2)OC(=O)NC3=CC=CC=C3.Cl|10830.0|54.0
2300|BEXAROTENE|988|CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C|82146.0|54.0
2301|MOTESANIB|2067|CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C|11667893.0|54.0
2302|Kinome_3641|3084|CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4|3086685.0|54.0
2303|SGI-1776 FREE BASE|1828|CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2|24795070.0|54.0
2304|GNE-490|2659|CC1=NC(=NC=C1C2=NC3=C(C(=N2)N4CCOCC4)SC(=C3)C(C)(C)O)N|46180666.0|54.0
2305|RANOLAZINE|260|CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O|56959.0|54.0
2306|prednisolone acetate|2565|CC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)O|5834.0|54.0
2307|VARESPLADIB (LY315920)|1063|CCC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)O)C(=O)C(=O)N|155815.0|54.0
2308|Elafibranor|4030|CC1=CC(=CC(=C1OC(C)(C)C(=O)O)C)C=CC(=O)C2=CC=C(C=C2)SC|9864881.0|54.0
2309|DESOXYCORTICOSTERONE PIVALATE|128|CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C|11876263.0|54.0
2310|DOXAPRAM HCL|890|CCN1CC(C(C1=O)(C2=CC=CC=C2)C3=CC=CC=C3)CCN4CCOCC4.O.Cl|64648.0|54.0
2311|MK-4541|17|CC12CCC3C(C1CCC2NC(=O)OCC(F)(F)F)CCC4C3(C=CC(=O)N4C)C|59691338.0|53.0
2312|QUISINOSTAT (JNJ-26481585)|1663|CN1C=C(C2=CC=CC=C21)CNCC3CCN(CC3)C4=NC=C(C=N4)C(=O)NO|11538455.0|53.0
2313|NICLOSAMIDE|203|C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O|4477.0|53.0
2314|AZ 960|1857|CC1=CC(=NN1)NC2=C(C=C(C(=N2)NC(C)C3=CC=C(C=C3)F)C#N)F|25099184.0|53.0
2315|SELUMETINIB (AZD6244)|1580|CN1C=NC2=C1C=C(C(=C2F)NC3=C(C=C(C=C3)Br)Cl)C(=O)NOCCO|10127622.0|53.0
2316|SGX-523|1823|CN1C=C(C=N1)C2=NN3C(=NN=C3SC4=CC5=C(C=C4)N=CC=C5)C=C2|24779724.0|53.0
2317|EED226|3848|CS(=O)(=O)C1=CC=C(C=C1)C2=CN=C(N3C2=NN=C3)NCC4=CC=CO4|123132228.0|53.0
2318|Iguratimod|3745|CS(=O)(=O)NC1=C(C=C2C(=C1)OC=C(C2=O)NC=O)OC3=CC=CC=C3|124246.0|53.0
2319|BRIVANIB (BMS-540215)|1624|CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OCC(C)O)C|11234052.0|53.0
2320|Daprodustat|4054|C1CCC(CC1)N2C(=O)C(C(=O)N(C2=O)C3CCCCC3)C(=O)NCC(=O)O|91617630.0|53.0
2321|ZSTK474|1680|C1COCCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5|11647372.0|53.0
2322|TOSEDOSTAT (CHR2797)|1714|CC(C)CC(C(C(=O)NO)O)C(=O)NC(C1=CC=CC=C1)C(=O)OC2CCCC2|15547703.0|53.0
2323|QUINACRINE HYDROCHLORIDE|98|CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.Cl|5351141.0|53.0
2324|Tussilagone|4015|CCC(=CC(=O)OC1CC(C2C(C1=C)CC(=O)C2C(C)OC(=O)C)C(C)C)C|71307581.0|53.0
2325|NVP-BVU972|1890|CN1C=C(C=N1)C2=NN3C(=NC=C3CC4=CC5=C(C=C4)N=CC=C5)C=C2|44206063.0|53.0
2326|PF-04620110|4035|C1CC(CCC1CC(=O)O)C2=CC=C(C=C2)N3CCOC4=NC=NC(=C4C3=O)N|46926360.0|53.0
2327|ENMD-2076|1723|CC1=CC(=NN1)NC2=NC(=NC(=C2)N3CCN(CC3)C)C=CC4=CC=CC=C4|16041424.0|53.0
2328|PF-4708671|1960|CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F|51371303.0|53.0
2329|GDC-0084|3772|CC1(C2=NC3=C(N2CCO1)N=C(N=C3N4CCOCC4)C5=CN=C(N=C5)N)C|57384863.0|53.0
2330|Bimiralisib|3771|C1COCCN1C2=NC(=NC(=N2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4|58507717.0|53.0
2331|Necrostatin-7|4317|C1=CC(=CC=C1C2=C(C=NN2)C=C3C(=O)N(C(=N)S3)C4=NC=CS4)F|1239801.0|53.0
2332|OMECAMTIV MECARBIL (CK-1827452)|1687|CC1=NC=C(C=C1)NC(=O)NC2=CC=CC(=C2F)CN3CCN(CC3)C(=O)OC|11689883.0|53.0
2333|901245-65-6|3876|CN1C2=CC(=C(C=C2N(C1=O)C)N3CCCCC3)NC(=O)C4=CC=CC=C4OC|15990224.0|53.0
2334|BUPARLISIB|1741|C1COCCN1C2=NC(=NC(=C2)C3=CN=C(C=C3C(F)(F)F)N)N4CCOCC4|16654980.0|53.0
2335|DIDEOXYCYTIDINE 5'-TRIPHOSPHATE|365|C1CC(OC1COP(=O)(O)OP(=O)(O)OP(=O)(O)O)N2C=CC(=NC2=O)N|119119.0|53.0
2336|PD318088|1591|C1=CC(=C(C=C1I)F)NC2=C(C(=C(C=C2C(=O)NOCC(CO)O)Br)F)F|10231331.0|53.0
2337|NIBR189|4160|COC1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)Br|36295259.0|53.0
2338|PRL-3 Inhibitor|4340|C1=CC=C(C(=C1)COC2=C(C=C(C=C2)Br)C=C3C(=O)NC(=S)S3)Br|11983303.0|53.0
2339|NSC401077|4341|C1=CC=C2C(=C1)C(=O)N(C2=O)C(CC3=CNC4=CC=CC=C43)C(=O)O|344265.0|53.0
2340|CX-4945 (SILMITASERTIB)|1814|C1=CC(=CC(=C1)Cl)NC2=C3C=CN=CC3=C4C=CC(=CC4=N2)C(=O)O|24748573.0|53.0
2341|Warfarin sodium|4117|CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[Na+]|16204922.0|53.0
2342|STO609|4602|C1=CC=C2C(=C1)N=C3N2C(=O)C4=CC=CC5=C(C=CC3=C54)C(=O)O|3467590.0|53.0
2343|AT9283|2693|C1CC1NC(=O)NC2=C(NN=C2)C3=NC4=C(N3)C=C(C=C4)CN5CCOCC5|135398495.0|53.0
2344|CURCUMIN|1224|COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O|969516.0|53.0
2345|SCHEMBL1614292|3526|CC(C#CC1=CC2=C(CCN2C3=NC(=NC=C3Cl)N)C=C1)(C4=NC=CS4)O|58221879.0|53.0
2346|S3I-201|1118|CC1=CC=C(C=C1)S(=O)(=O)OCC(=O)NC2=CC(=C(C=C2)C(=O)O)O|252682.0|53.0
2347|MICONAZOLE|564|C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl|4189.0|53.0
2348|SB505124|1522|CC1=CC=CC(=N1)C2=C(N=C(N2)C(C)(C)C)C3=CC4=C(C=C3)OCO4|9858940.0|53.0
2349|TENOVIN-1|1225|CC(=O)NC1=CC=C(C=C1)NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C|1013376.0|53.0
2350|MIRABEGRON|1525|C1=CC=C(C=C1)C(CNCCC2=CC=C(C=C2)NC(=O)CC3=CSC(=N3)N)O|9865528.0|53.0
2351|trimetrexate|2825|CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC|5583.0|53.0
